id,sales
3007441,-1.7580993
3007442,-1.7580993
3007443,-1.7580993
3007444,950.09247
3007445,-1.7580993
3007446,-1.7580993
3007447,745.0331
3007448,-1.7580993
3007449,-1.7580993
3007450,-1.7580993
3007451,-1.7580993
3007452,793.8653
3007453,-1.7580993
3007454,-1.7580993
3007455,-1.7580993
3007456,-1.7580993
3007457,284.64346
3007458,-1.7580993
3007459,356.07574
3007460,600.2073
3007461,469.00967
3007462,-1.7580993
3007463,-1.7580993
3007464,795.20337
3007465,406.65817
3007466,1762.94
3007467,2109.983
3007468,17.047148
3007469,-1.7580993
3007470,162.12624
3007471,482.48822
3007472,683.8492
3007473,354.15762
3007474,810.0106
3007475,880.8337
3007476,957.3413
3007477,592.7124
3007478,1133.1224
3007479,1205.6447
3007480,672.4557
3007481,1204.7389
3007482,1152.3102
3007483,1089.8315
3007484,988.18555
3007485,884.2069
3007486,780.19885
3007487,676.15594
3007488,-1.7580993
3007489,-1.7580993
3007490,-1.7580993
3007491,-1.7580993
3007492,-1.7580993
3007493,-1.7580993
3007494,224.99515
3007495,-1.7580993
3007496,-1.7580993
3007497,891.89685
3007498,476.49194
3007499,701.11914
3007500,2327.6895
3007501,481.8473
3007502,713.0723
3007503,803.28076
3007504,822.1589
3007505,827.84766
3007506,674.1321
3007507,455.07172
3007508,858.5085
3007509,815.3524
3007510,774.91736
3007511,691.092
3007512,646.1958
3007513,530.23694
3007514,451.74072
3007515,341.0468
3007516,230.26558
3007517,119.41396
3007518,94.80639
3007519,97.36618
3007520,78.86897
3007521,-1.7580993
3007522,-1.7580993
3007523,-1.7580993
3007524,-1.7580993
3007525,109.163055
3007526,-1.7580945
3007527,233.39357
3007528,131.60794
3007529,-1.7580993
3007530,873.62836
3007531,84.06506
3007532,426.92706
3007533,2564.0537
3007534,-1.7580993
3007535,190.68987
3007536,483.17075
3007537,479.20932
3007538,588.2899
3007539,470.9491
3007540,467.05295
3007541,677.35297
3007542,721.57733
3007543,696.40076
3007544,610.8189
3007545,571.4236
3007546,592.12225
3007547,435.38904
3007548,333.8847
3007549,213.31252
3007550,102.22641
3007551,81.32264
3007552,80.78266
3007553,69.4443
3007554,-1.7580993
3007555,-1.7580993
3007556,-1.7580993
3007557,132.34517
3007558,118.202774
3007559,254.94269
3007560,178.0876
3007561,-1.7580979
3007562,-1.7580993
3007563,611.2373
3007564,-1.7580993
3007565,261.7067
3007566,2671.1853
3007567,-1.7580993
3007568,-1.7580993
3007569,266.72702
3007570,322.7685
3007571,480.60626
3007572,196.41946
3007573,127.88726
3007574,574.6848
3007575,628.80334
3007576,651.9987
3007577,582.7942
3007578,525.8896
3007579,459.68408
3007580,424.72354
3007581,334.80023
3007582,204.63817
3007583,93.34278
3007584,72.0167
3007585,73.18456
3007586,69.12617
3007587,-1.7580993
3007588,-1.7580993
3007589,-1.7580993
3007590,148.48431
3007591,115.31027
3007592,219.05417
3007593,163.25159
3007594,-1.7580993
3007595,-1.7580993
3007596,517.7247
3007597,-1.7580993
3007598,244.34859
3007599,2600.442
3007600,-1.7580993
3007601,-1.7580993
3007602,172.35133
3007603,306.114
3007604,474.61078
3007605,242.06609
3007606,-1.7580993
3007607,569.26917
3007608,640.3855
3007609,652.6948
3007610,582.9799
3007611,523.13385
3007612,505.59833
3007613,423.99576
3007614,316.10977
3007615,204.97353
3007616,93.695305
3007617,71.385956
3007618,72.3119
3007619,69.12515
3007620,-1.7580993
3007621,-1.7580993
3007622,-1.7580993
3007623,144.85713
3007624,114.45247
3007625,176.50436
3007626,153.40947
3007627,271.3055
3007628,-1.7580993
3007629,483.68692
3007630,-1.7580993
3007631,226.51283
3007632,2589.663
3007633,-1.7580993
3007634,-1.7580993
3007635,236.01904
3007636,348.49857
3007637,469.10895
3007638,286.5026
3007639,154.38219
3007640,564.1505
3007641,625.51794
3007642,650.0468
3007643,583.1926
3007644,520.6519
3007645,540.3142
3007646,422.73273
3007647,335.48257
3007648,205.29607
3007649,94.03906
3007650,71.35231
3007651,72.26386
3007652,69.12413
3007653,-1.7580993
3007654,-1.7580993
3007655,-1.7580993
3007656,9.451113
3007657,81.180954
3007658,295.26282
3007659,150.29688
3007660,165.47406
3007661,-1.7580993
3007662,649.01715
3007663,-1.7580993
3007664,361.0458
3007665,2599.9724
3007666,-1.7580993
3007667,9.603998
3007668,341.13583
3007669,524.994
3007670,560.3819
3007671,345.4924
3007672,635.3157
3007673,654.44586
3007674,694.1531
3007675,680.63635
3007676,609.68585
3007677,553.6999
3007678,493.10077
3007679,436.8001
3007680,325.88684
3007681,214.74825
3007682,103.60519
3007683,80.05476
3007684,78.52727
3007685,69.42243
3007686,-1.7580993
3007687,-1.7580993
3007688,-1.7580993
3007689,-1.7580993
3007690,-1.7580993
3007691,-1.7580993
3007692,-1.7580993
3007693,-1.7580993
3007694,-1.7580993
3007695,-1.7580993
3007696,-1.7580993
3007697,-1.7580993
3007698,-1.7580993
3007699,-1.7580993
3007700,-1.7580993
3007701,-1.7580993
3007702,-1.7580993
3007703,-1.7580993
3007704,-1.7580993
3007705,-1.7580993
3007706,724.6153
3007707,2448.4229
3007708,4499.1055
3007709,5787.3765
3007710,7307.0713
3007711,9779.1875
3007712,10285.672
3007713,11774.56
3007714,13263.126
3007715,14576.813
3007716,15968.833
3007717,16476.84
3007718,17181.748
3007719,-1.7580993
3007720,-1.7580993
3007721,-1.7580993
3007722,145.51074
3007723,290.32175
3007724,730.40234
3007725,451.3094
3007726,957.5862
3007727,1035.4286
3007728,1239.1799
3007729,259.04428
3007730,610.2225
3007731,3328.8105
3007732,-1.7580993
3007733,183.05663
3007734,211.01576
3007735,251.576
3007736,269.22842
3007737,328.81946
3007738,371.15198
3007739,360.58182
3007740,391.73975
3007741,490.26175
3007742,445.28033
3007743,455.7248
3007744,471.82794
3007745,351.4315
3007746,250.37987
3007747,139.38327
3007748,90.49658
3007749,90.41037
3007750,90.91001
3007751,69.64463
3007752,-1.7580993
3007753,-1.7580993
3007754,-1.7580993
3007755,202.57591
3007756,323.0546
3007757,416.55365
3007758,365.53873
3007759,435.21487
3007760,798.13354
3007761,377.20416
3007762,-1.7580993
3007763,-1.7580993
3007764,2440.7615
3007765,-1.7580993
3007766,-1.7580993
3007767,-1.7580993
3007768,-1.7580993
3007769,-1.7580993
3007770,-1.7580993
3007771,-1.7580993
3007772,8.571702
3007773,40.820606
3007774,99.666275
3007775,105.19756
3007776,156.89665
3007777,342.99515
3007778,251.96906
3007779,289.74973
3007780,196.813
3007781,91.987144
3007782,69.09132
3007783,69.059975
3007784,69.05978
3007785,-1.7580993
3007786,-1.7580993
3007787,-1.7580993
3007788,173.91866
3007789,150.36407
3007790,263.82593
3007791,216.73985
3007792,346.39163
3007793,284.06732
3007794,600.0269
3007795,-1.7580993
3007796,224.77774
3007797,2807.306
3007798,-1.7580993
3007799,101.30704
3007800,310.08063
3007801,357.33218
3007802,383.23102
3007803,305.19992
3007804,447.07886
3007805,479.09656
3007806,511.16098
3007807,577.95386
3007808,548.8632
3007809,520.54224
3007810,542.85315
3007811,422.40894
3007812,320.98138
3007813,209.84537
3007814,98.7098
3007815,77.383415
3007816,69.75984
3007817,69.26521
3007818,-1.7580993
3007819,-1.7580993
3007820,241.97208
3007821,439.48642
3007822,77.79952
3007823,237.32446
3007824,133.15834
3007825,242.92735
3007826,-1.7580993
3007827,364.07785
3007828,-1.7580993
3007829,2.3645241
3007830,2135.15
3007831,-1.7580993
3007832,-1.7580993
3007833,-1.7580993
3007834,-1.7580993
3007835,120.87621
3007836,165.69582
3007837,509.0481
3007838,550.4823
3007839,591.9437
3007840,541.27545
3007841,658.9085
3007842,689.207
3007843,700.62415
3007844,693.39685
3007845,610.7897
3007846,479.8961
3007847,335.08972
3007848,214.2737
3007849,174.14716
3007850,152.4533
3007851,-1.7580993
3007852,-1.7580993
3007853,-1.7580993
3007854,-1.7580993
3007855,116.65853
3007856,847.713
3007857,452.06714
3007858,37.910336
3007859,1010.7756
3007860,1079.4956
3007861,639.21857
3007862,1625.7726
3007863,2867.5852
3007864,-1.7580937
3007865,249.02005
3007866,548.1566
3007867,590.48346
3007868,620.9918
3007869,530.29443
3007870,683.47217
3007871,715.3987
3007872,747.7744
3007873,773.3577
3007874,804.83105
3007875,810.84686
3007876,754.2072
3007877,665.2002
3007878,550.81903
3007879,436.0637
3007880,320.4954
3007881,248.2083
3007882,224.51028
3007883,187.54604
3007884,-1.7580993
3007885,-1.7580993
3007886,-1.7580993
3007887,-1.7580993
3007888,-1.7580993
3007889,-1.7580993
3007890,-1.7580993
3007891,-1.7580993
3007892,-1.7580993
3007893,-1.7580993
3007894,-1.7580993
3007895,-1.7580993
3007896,-1.7580993
3007897,554.07904
3007898,544.379
3007899,-1.7580993
3007900,-1.7580993
3007901,-1.7580993
3007902,1656.745
3007903,2782.0417
3007904,4338.2275
3007905,6141.0786
3007906,7781.776
3007907,8806.498
3007908,10152.739
3007909,12775.086
3007910,12255.81
3007911,13022.84
3007912,13742.268
3007913,13948.731
3007914,14776.029
3007915,13560.015
3007916,12673.478
3007917,-1.7580993
3007918,-1.7580993
3007919,-1.7580993
3007920,-1.7580993
3007921,-1.7580993
3007922,-1.7580993
3007923,-1.7580993
3007924,-1.7580993
3007925,-1.7580993
3007926,-1.7580993
3007927,-1.7580993
3007928,-1.7580993
3007929,-1.7580993
3007930,-1.7580993
3007931,-1.7580993
3007932,-1.7580993
3007933,-1.7580993
3007934,-1.7580993
3007935,40.362656
3007936,1383.7751
3007937,3008.2314
3007938,4660.8657
3007939,6763.009
3007940,7545.9375
3007941,9032.514
3007942,11163.799
3007943,11878.132
3007944,12968.139
3007945,13561.222
3007946,14328.073
3007947,15023.691
3007948,14753.757
3007949,14423.824
3007950,-1.7580993
3007951,-1.7580993
3007952,-1.7580993
3007953,-1.7580993
3007954,-1.7580993
3007955,-1.7580993
3007956,-1.7580993
3007957,-1.7580993
3007958,-1.7580993
3007959,-1.7580993
3007960,-1.7580993
3007961,-1.7580993
3007962,-1.7580993
3007963,-1.7580993
3007964,-1.7580993
3007965,-1.7580993
3007966,-1.7580993
3007967,-1.7580993
3007968,602.2476
3007969,1746.0464
3007970,3337.5107
3007971,4927.295
3007972,6953.734
3007973,7814.1636
3007974,9301.148
3007975,11798.817
3007976,11782.609
3007977,12551.828
3007978,13316.911
3007979,13744.842
3007980,14883.382
3007981,13849.4375
3007982,13173.139
3007983,-1.7580993
3007984,-1.7580993
3007985,-1.7580993
3007986,-1.7580993
3007987,-1.7580993
3007988,-1.7580993
3007989,-1.7580993
3007990,-1.7580993
3007991,-1.7580993
3007992,-1.7580993
3007993,-1.7580993
3007994,-1.7580993
3007995,-1.7580993
3007996,-1.7580992
3007997,-1.7580993
3007998,-1.7580993
3007999,-1.7580993
3008000,-1.7580993
3008001,800.80035
3008002,1667.1212
3008003,3298.4768
3008004,4898.821
3008005,6766.065
3008006,7800.27
3008007,9371.3955
3008008,11611.19
3008009,11723.729
3008010,12514.345
3008011,13282.132
3008012,13736.12
3008013,14098.116
3008014,14988.335
3008015,13765.117
3008016,-1.7580993
3008017,-1.7580993
3008018,-1.7580993
3008019,-1.7580993
3008020,-1.7580993
3008021,-1.7580993
3008022,-1.7580993
3008023,-1.7580993
3008024,-1.7580993
3008025,-1.7580993
3008026,-1.7580993
3008027,-1.7580993
3008028,-1.7580993
3008029,573.27637
3008030,1369.76
3008031,350.83148
3008032,-1.7580993
3008033,-1.7580993
3008034,-1.7580993
3008035,1223.8121
3008036,2946.933
3008037,4669.8374
3008038,6576.7715
3008039,7852.133
3008040,9340.383
3008041,11381.65
3008042,12315.648
3008043,13802.572
3008044,15150.143
3008045,16091.967
3008046,17645.307
3008047,17625.129
3008048,17896.047
3008049,-1.7580993
3008050,-1.7580993
3008051,-1.7580993
3008052,-1.7580993
3008053,-1.7580993
3008054,-1.7580993
3008055,-1.7580993
3008056,-1.7580993
3008057,-1.7580993
3008058,-1.7580993
3008059,-1.7580993
3008060,-1.7580993
3008061,1482.6334
3008062,2288.7263
3008063,1452.7341
3008064,429.9116
3008065,518.3577
3008066,1918.8986
3008067,4296.7627
3008068,4529.117
3008069,5834.202
3008070,7139.2856
3008071,8293.808
3008072,9347.929
3008073,10117.711
3008074,12118.092
3008075,10951.089
3008076,10769.438
3008077,10637.741
3008078,9466.37
3008079,8477.493
3008080,7668.4253
3008081,5951.691
3008082,-1.7580993
3008083,-1.7580993
3008084,-1.7580993
3008085,-1.7580993
3008086,-1.7580993
3008087,-1.7580993
3008088,-1.7580993
3008089,-1.7580993
3008090,-1.7580993
3008091,-1.7580993
3008092,-1.7580993
3008093,-1.7580993
3008094,-1.7580993
3008095,-1.7580993
3008096,-1.7580993
3008097,-1.7580993
3008098,-1.7580993
3008099,-1.7580993
3008100,-1.7580993
3008101,-1.7580993
3008102,701.21716
3008103,2263.8088
3008104,4724.202
3008105,5146.558
3008106,6517.281
3008107,10033.432
3008108,8614.439
3008109,9621.731
3008110,10531.283
3008111,11338.231
3008112,13236.016
3008113,15566.659
3008114,12780.719
3008115,-1.7580993
3008116,-1.7580993
3008117,-1.7580993
3008118,-1.7580993
3008119,-1.7580993
3008120,-1.7580993
3008121,-1.7580993
3008122,-1.7580993
3008123,-1.7580993
3008124,-1.7580993
3008125,-1.7580993
3008126,-1.7580993
3008127,3057.3975
3008128,2625.573
3008129,1074.9728
3008130,255.9349
3008131,1161.4745
3008132,2258.4377
3008133,4621.0107
3008134,4177.502
3008135,5122.5728
3008136,7401.5176
3008137,7950.3477
3008138,7464.361
3008139,6947.105
3008140,8760.119
3008141,6832.8755
3008142,6015.751
3008143,5198.6294
3008144,4381.5073
3008145,3572.7576
3008146,2755.6375
3008147,1930.1686
3008148,-1.7580993
3008149,-1.7580993
3008150,-1.7580993
3008151,-1.7580993
3008152,-1.7580993
3008153,-1.7580993
3008154,-1.7580993
3008155,-1.7580993
3008156,-1.7580993
3008157,-1.7580993
3008158,-1.7580993
3008159,-1.7580993
3008160,3076.4111
3008161,2229.4644
3008162,765.9466
3008163,54.503
3008164,1278.8046
3008165,2275.9146
3008166,5002.0273
3008167,4195.4834
3008168,5146.3965
3008169,5989.2573
3008170,7115.892
3008171,6552.9346
3008172,6660.1455
3008173,8178.832
3008174,5858.447
3008175,5041.32
3008176,4224.2017
3008177,3407.0671
3008178,2589.9534
3008179,1807.7802
3008180,955.74146
3008181,-1.7580993
3008182,-1.7580993
3008183,-1.7580993
3008184,-1.7580993
3008185,-1.7580993
3008186,-1.7580993
3008187,-1.7580993
3008188,-1.7580993
3008189,-1.7580993
3008190,-1.7580993
3008191,-1.7580993
3008192,-1.7580993
3008193,2574.517
3008194,1962.9834
3008195,822.2284
3008196,-1.7580987
3008197,797.48663
3008198,2040.357
3008199,4111.382
3008200,4373.966
3008201,5370.488
3008202,6414.1343
3008203,7421.1245
3008204,7564.3467
3008205,7572.0
3008206,8343.652
3008207,6782.1694
3008208,5939.7197
3008209,5118.902
3008210,4298.3076
3008211,3496.789
3008212,2736.821
3008213,1841.1091
3008214,-1.7580993
3008215,-1.7580993
3008216,-1.7580993
3008217,-1.7580993
3008218,-1.7580993
3008219,-1.7580993
3008220,-1.7580993
3008221,-1.7580993
3008222,-1.7580993
3008223,-1.7580993
3008224,-1.7580993
3008225,-1.7580993
3008226,2547.2712
3008227,1812.2867
3008228,268.34732
3008229,-1.7580993
3008230,993.7179
3008231,1958.0571
3008232,4430.3306
3008233,4156.137
3008234,5160.8843
3008235,6039.2983
3008236,6840.0303
3008237,7329.8066
3008238,7421.697
3008239,7902.866
3008240,5615.691
3008241,4793.6445
3008242,3973.9226
3008243,3157.0085
3008244,2399.9846
3008245,1667.443
3008246,711.20593
3008247,-1.7580993
3008248,-1.7580993
3008249,-1.7580993
3008250,-1.7580993
3008251,-1.7580993
3008252,-1.7580993
3008253,-1.7580993
3008254,-1.7580993
3008255,-1.7580993
3008256,-1.7580993
3008257,-1.7580993
3008258,-1.7580993
3008259,-1.7580993
3008260,548.84247
3008261,-1.7580993
3008262,-1.7580993
3008263,-1.7580993
3008264,17.254929
3008265,2176.6226
3008266,2840.317
3008267,4145.4434
3008268,5450.5537
3008269,7144.04
3008270,7918.1084
3008271,8861.525
3008272,11173.087
3008273,9961.633
3008274,10100.068
3008275,9693.405
3008276,9825.461
3008277,8747.654
3008278,7576.403
3008279,6405.098
3008280,-1.7580993
3008281,-1.7580993
3008282,-1.7580993
3008283,-1.7580993
3008284,-1.7580993
3008285,-1.7580993
3008286,-1.7580993
3008287,-1.7580993
3008288,-1.7580993
3008289,-1.7580993
3008290,-1.7580993
3008291,-1.7580993
3008292,1707.7461
3008293,2520.133
3008294,-1.7580993
3008295,-1.7580993
3008296,697.0051
3008297,1941.7764
3008298,4534.1274
3008299,4270.122
3008300,5487.2275
3008301,6939.0317
3008302,7567.8623
3008303,7485.3984
3008304,7611.0796
3008305,7706.438
3008306,5454.063
3008307,4629.793
3008308,3835.7808
3008309,2981.2554
3008310,2156.9985
3008311,1544.2885
3008312,573.4128
3008313,-1.7580993
3008314,-1.7580993
3008315,-1.7580993
3008316,-1.7580993
3008317,-1.7580993
3008318,-1.7580993
3008319,-1.7580993
3008320,-1.7580993
3008321,-1.7580993
3008322,-1.7580993
3008323,-1.7580993
3008324,-1.7580993
3008325,2076.532
3008326,2409.5261
3008327,-1.7580993
3008328,425.087
3008329,1842.4457
3008330,2994.556
3008331,5862.086
3008332,5336.9497
3008333,6256.44
3008334,6421.7617
3008335,6498.548
3008336,5003.962
3008337,4156.3296
3008338,4295.5737
3008339,2552.6516
3008340,1810.8004
3008341,1011.771
3008342,72.01759
3008343,69.059746
3008344,69.059746
3008345,69.059746
3008346,-1.7580993
3008347,-1.7580993
3008348,-1.7580993
3008349,-1.7580993
3008350,-1.7580993
3008351,-1.7580993
3008352,-1.7580993
3008353,-1.7580993
3008354,-1.7580993
3008355,-1.7580993
3008356,-1.7580993
3008357,-1.7580993
3008358,2633.3633
3008359,1086.525
3008360,-1.7580993
3008361,-1.7580993
3008362,804.6824
3008363,2354.778
3008364,5094.1816
3008365,4650.027
3008366,5040.114
3008367,4498.422
3008368,3588.2559
3008369,2782.6143
3008370,1929.2025
3008371,1084.4331
3008372,222.46404
3008373,-1.7580993
3008374,-1.7580993
3008375,-1.7580993
3008376,-1.7580993
3008377,111.7115
3008378,-1.7580993
3008379,-1.7580993
3008380,-1.7580993
3008381,-1.7580993
3008382,-1.7580993
3008383,-1.7580993
3008384,-1.7580993
3008385,-1.7580993
3008386,-1.7580993
3008387,-1.7580993
3008388,-1.7580993
3008389,-1.7580993
3008390,-1.7580993
3008391,-1.7580993
3008392,633.67426
3008393,1507.3506
3008394,299.43332
3008395,-1.7580993
3008396,-1.7580993
3008397,282.20142
3008398,1635.14
3008399,3358.418
3008400,5038.5674
3008401,6967.7646
3008402,8119.215
3008403,9607.747
3008404,11942.762
3008405,12583.662
3008406,14031.932
3008407,15082.944
3008408,15849.484
3008409,17571.615
3008410,17091.295
3008411,17296.824
3008412,-1.7580993
3008413,-1.7580993
3008414,-1.7580993
3008415,-1.7580993
3008416,-1.7580993
3008417,-1.7580993
3008418,-1.7580993
3008419,-1.7580993
3008420,-1.7580993
3008421,-1.7580993
3008422,-1.7580993
3008423,-1.7580993
3008424,1266.1207
3008425,1429.5033
3008426,-1.7580993
3008427,-1.7580993
3008428,113.64546
3008429,1088.8303
3008430,3681.1707
3008431,3509.3171
3008432,4547.0234
3008433,5675.8486
3008434,6820.0664
3008435,6752.077
3008436,6884.6816
3008437,7272.9536
3008438,5632.9614
3008439,4808.696
3008440,4014.6667
3008441,3160.1523
3008442,2366.142
3008443,1753.3668
3008444,696.75464
3008445,-1.7580993
3008446,-1.7580993
3008447,-1.7580993
3008448,-1.7580993
3008449,-1.7580993
3008450,-1.7580993
3008451,-1.7580993
3008452,-1.7580993
3008453,-1.7580993
3008454,-1.7580993
3008455,-1.7580993
3008456,-1.7580993
3008457,1085.6418
3008458,1615.2683
3008459,-1.7580993
3008460,-1.7580993
3008461,299.84784
3008462,1275.1497
3008463,4136.796
3008464,3591.1846
3008465,4791.8286
3008466,5787.191
3008467,6875.406
3008468,6487.636
3008469,6620.6694
3008470,6700.24
3008471,4876.8916
3008472,4052.6465
3008473,3258.5967
3008474,2404.1262
3008475,1579.8711
3008476,800.3674
3008477,69.186005
3008478,-1.7580993
3008479,-1.7580993
3008480,-1.7580993
3008481,-1.7580993
3008482,-1.7580993
3008483,-1.7580993
3008484,-1.7580993
3008485,-1.7580993
3008486,-1.7580993
3008487,-1.7580993
3008488,-1.7580993
3008489,-1.7580993
3008490,1087.6322
3008491,101.9872
3008492,-1.7580993
3008493,-1.7580993
3008494,267.26328
3008495,1512.2069
3008496,3881.855
3008497,4003.6562
3008498,4997.9404
3008499,5677.321
3008500,5759.7637
3008501,5573.8716
3008502,4745.0776
3008503,4764.061
3008504,3096.51
3008505,2272.2246
3008506,1505.651
3008507,763.28656
3008508,69.23131
3008509,69.059975
3008510,69.06027
3008511,-1.7580993
3008512,-1.7580993
3008513,-1.7580993
3008514,-1.7580993
3008515,-1.7580993
3008516,-1.7580993
3008517,-1.7580993
3008518,-1.7580993
3008519,-1.7580993
3008520,-1.7580993
3008521,-1.7580993
3008522,-1.7580993
3008523,-1.7580993
3008524,-1.7580993
3008525,-1.7580993
3008526,-1.7580993
3008527,-1.7580993
3008528,-1.7580993
3008529,1539.0018
3008530,1905.1455
3008531,2948.3677
3008532,4596.0947
3008533,6058.8945
3008534,5754.8965
3008535,6065.2
3008536,6739.9497
3008537,5729.837
3008538,4908.6987
3008539,4087.8909
3008540,3268.5002
3008541,2562.7788
3008542,1635.0807
3008543,819.175
3008544,-1.7580993
3008545,-1.7580993
3008546,-1.7580993
3008547,-1.7580993
3008548,-1.7580993
3008549,-1.7580993
3008550,-1.7580993
3008551,-1.7580993
3008552,-1.7580993
3008553,-1.7580993
3008554,-1.7580993
3008555,-1.7580993
3008556,81.147606
3008557,-1.7580993
3008558,-1.7580993
3008559,-1.7580993
3008560,-1.7580993
3008561,-1.7580993
3008562,2325.472
3008563,1305.0203
3008564,2527.567
3008565,3573.3481
3008566,4988.771
3008567,4631.598
3008568,5014.5996
3008569,5603.2983
3008570,3864.5378
3008571,3036.6958
3008572,2233.2307
3008573,1431.964
3008574,627.34863
3008575,-1.7580993
3008576,-1.7580993
3008577,-1.7580993
3008578,-1.7580993
3008579,-1.7580993
3008580,-1.7580993
3008581,-1.7580993
3008582,-1.7580993
3008583,-1.7580993
3008584,-1.7580993
3008585,-1.7580993
3008586,-1.7580993
3008587,-1.7580993
3008588,-1.7580993
3008589,-1.7580993
3008590,-1.7580993
3008591,-1.7580993
3008592,-1.7580993
3008593,-1.7580993
3008594,1055.0769
3008595,2986.0405
3008596,3667.0498
3008597,4754.294
3008598,5328.218
3008599,5410.6606
3008600,5728.5156
3008601,4844.2817
3008602,5129.1045
3008603,3182.857
3008604,2358.5906
3008605,1578.1733
3008606,836.10254
3008607,69.378235
3008608,69.14309
3008609,69.15706
3008610,-1.7580993
3008611,-1.7580993
3008612,-1.7580993
3008613,-1.7580993
3008614,-1.7580993
3008615,-1.7580993
3008616,-1.7580993
3008617,-1.7580993
3008618,-1.7580993
3008619,-1.7580993
3008620,-1.7580993
3008621,-1.7580993
3008622,990.71466
3008623,-1.7580993
3008624,-1.7580993
3008625,1029.304
3008626,3169.738
3008627,4189.1514
3008628,4179.2983
3008629,3777.5063
3008630,2973.5342
3008631,2169.4075
3008632,1458.5659
3008633,302.18106
3008634,418.3496
3008635,522.29407
3008636,692.6348
3008637,744.1797
3008638,696.19617
3008639,629.10986
3008640,174.98436
3008641,474.78867
3008642,462.77518
3008643,-1.7580993
3008644,-1.7580993
3008645,-1.7580993
3008646,-1.7580993
3008647,-1.7580993
3008648,-1.7580993
3008649,-1.7580993
3008650,-1.7580993
3008651,-1.7580993
3008652,-1.7580993
3008653,-1.7580993
3008654,-1.7580993
3008655,226.45294
3008656,-1.7580993
3008657,-1.7580993
3008658,-1.7580993
3008659,-1.7580993
3008660,-1.7580993
3008661,2623.0222
3008662,1611.6488
3008663,2448.0964
3008664,3424.528
3008665,4085.429
3008666,4320.1577
3008667,3684.5576
3008668,2936.9016
3008669,1951.566
3008670,1087.9048
3008671,231.64197
3008672,-1.7580993
3008673,-1.7580993
3008674,-1.7580993
3008675,-1.7580993
3008676,-1.7580993
3008677,-1.7580993
3008678,-1.7580993
3008679,-1.7580993
3008680,-1.7580993
3008681,-1.7580993
3008682,-1.7580993
3008683,-1.7580993
3008684,-1.7580993
3008685,-1.7580993
3008686,-1.7580993
3008687,-1.7580993
3008688,708.31006
3008689,232.87021
3008690,1647.8759
3008691,3546.5437
3008692,4203.9624
3008693,3951.1008
3008694,3318.921
3008695,2175.2202
3008696,1289.2015
3008697,821.2385
3008698,1023.24615
3008699,1018.3254
3008700,1072.8508
3008701,832.0819
3008702,1083.7847
3008703,1053.829
3008704,1005.7525
3008705,923.7374
3008706,690.18787
3008707,740.62915
3008708,645.2082
3008709,-1.7580993
3008710,-1.7580993
3008711,-1.7580993
3008712,-1.7580993
3008713,-1.7580993
3008714,-1.7580993
3008715,-1.7580993
3008716,-1.7580993
3008717,-1.7580993
3008718,-1.7580993
3008719,-1.7580993
3008720,-1.7580993
3008721,943.61707
3008722,1000.3579
3008723,2890.1863
3008724,3853.184
3008725,3992.463
3008726,3099.0725
3008727,2370.3955
3008728,1313.2606
3008729,1060.1859
3008730,1146.0841
3008731,1089.3942
3008732,1220.1553
3008733,1228.0723
3008734,892.58276
3008735,1186.8931
3008736,1104.8336
3008737,1015.65216
3008738,923.5011
3008739,500.77203
3008740,732.6919
3008741,634.4221
3008742,-1.7580993
3008743,-1.7580993
3008744,-1.7580993
3008745,-1.7580993
3008746,-1.7580993
3008747,-1.7580993
3008748,-1.7580993
3008749,-1.7580993
3008750,-1.7580993
3008751,-1.7580993
3008752,-1.7580993
3008753,-1.7580993
3008754,-1.7580993
3008755,-1.7580993
3008756,612.6048
3008757,-1.7580993
3008758,-1.7580993
3008759,-1.7580993
3008760,-1.7580993
3008761,128.97246
3008762,1850.8005
3008763,3955.3394
3008764,5664.306
3008765,6848.107
3008766,8342.181
3008767,10849.673
3008768,11311.979
3008769,12795.663
3008770,14274.815
3008771,15384.99
3008772,17061.209
3008773,17141.078
3008774,17687.354
3008775,-1.7580993
3008776,-1.7580993
3008777,-1.7580993
3008778,-1.7580993
3008779,-1.7580993
3008780,-1.7580993
3008781,-1.7580993
3008782,-1.7580993
3008783,-1.7580993
3008784,-1.7580993
3008785,-1.7580993
3008786,-1.7580993
3008787,55.83805
3008788,-1.7580993
3008789,-1.7580993
3008790,51.692963
3008791,2262.2002
3008792,3269.116
3008793,2829.266
3008794,3368.6
3008795,2519.7615
3008796,1715.3915
3008797,940.16046
3008798,-1.7580993
3008799,99.34806
3008800,429.6707
3008801,436.73083
3008802,528.8495
3008803,595.9508
3008804,581.44305
3008805,513.6891
3008806,448.68835
3008807,450.33936
3008808,-1.7580993
3008809,-1.7580993
3008810,-1.7580993
3008811,-1.7580993
3008812,-1.7580993
3008813,-1.7580993
3008814,-1.7580993
3008815,-1.7580993
3008816,-1.7580993
3008817,-1.7580993
3008818,-1.7580993
3008819,-1.7580993
3008820,-1.7580993
3008821,-1.7580993
3008822,232.93915
3008823,2274.0298
3008824,3005.8828
3008825,3269.361
3008826,2403.036
3008827,1664.0629
3008828,861.2582
3008829,370.987
3008830,606.2075
3008831,579.711
3008832,526.8928
3008833,446.49985
3008834,437.35562
3008835,294.79904
3008836,303.07297
3008837,223.23476
3008838,116.34758
3008839,196.2978
3008840,199.64761
3008841,-1.7580993
3008842,-1.7580993
3008843,-1.7580993
3008844,-1.7580993
